[10Apr2025 00:04:14.607] [Worker-Main-2/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-68, y=-58, z=9}
[10Apr2025 00:04:27.837] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1469}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.837] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1468}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.837] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.837] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.838] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.838] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.838] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1463}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.838] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.838] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1461}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.838] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.838] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=36, z=1459}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.839] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1471}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.839] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.839] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1469}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.840] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1468}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.840] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.840] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.840] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:04:27.840] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.350] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1463}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.351] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.351] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1461}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.352] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.352] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=36, z=1459}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.352] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=36, z=1471}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.352] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=36, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.352] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=36, z=1469}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.352] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=36, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.352] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=36, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.353] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=36, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.353] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=36, z=1463}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.353] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=36, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.353] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=36, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.353] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=36, z=1459}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.353] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 90], pos: BlockPos{x=444, y=36, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.354] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1471}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.354] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.354] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1469}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.354] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.354] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.355] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.355] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.355] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1463}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.355] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.355] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1461}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.355] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.355] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1459}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.356] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=37, z=1456}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.356] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 90], pos: BlockPos{x=449, y=37, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.356] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1471}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.356] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.356] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1469}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.356] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1468}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.356] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.356] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.356] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.356] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1463}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1461}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1459}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=37, z=1456}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 90], pos: BlockPos{x=448, y=37, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1471}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1469}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.357] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1468}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1463}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1461}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=37, z=1459}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 90], pos: BlockPos{x=447, y=37, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1471}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.358] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1469}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.359] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1468}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.359] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.359] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.359] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.359] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.359] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1463}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.359] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.359] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1461}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.359] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.360] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=37, z=1459}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.360] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 90], pos: BlockPos{x=446, y=37, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.360] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1471}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
